"","RecordNumber","DateReported","DateOccurred","TimeOccurred","GeographicAreaID","GeographicAreaName","GeographicSubAreaID","Part1_2","CrimeCode","CrimeCodeDesc","VictimAge","VictimSex","VictimEthnicity","CrimeSceneCode","CrimeSceneDesc","CaseStatus","CaseStatusDesc","CrimeCode1","CrimeCode2","AddressCrime","LatitudeCrime","LongitudeCrime","CriminalCharacteristicCodes","WeaponUsedCode","WeaponUsedDesc","CrossStreet","CrimeCode3"
"624","221912089",2022-07-13,2020-01-04,"1100","19","Mission","1916","2","810","SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ","14","F","O","501","SINGLE FAMILY DWELLING","IC","Invest Cont","810",NA,"UNKNOWN","34.306","-118.4413","0527 2024 1814 0533 0913 1258","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","UNKNOWN",NA
"625","211605013",2021-02-03,2020-12-18,"1105","16","Foothill","1664","2","354","THEFT OF IDENTITY","36","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"9700    SAN FERNANDO                 RD","34.2471","-118.401","1822",NA,NA,NA,NA
"626","200112598",2020-06-01,2020-05-30,"30","1","Central","153","1","310","BURGLARY","0","M","W","201","JEWELRY STORE","AA","Adult Arrest","310",NA,"600 S  BROADWAY","34.0467","-118.252","1609 0344",NA,NA,NA,NA
"627","220511322",2022-06-29,2020-03-01,"1200","5","Harbor","587","2","439","FALSE POLICE REPORT","40","F","H","501","SINGLE FAMILY DWELLING","AO","Adult Other","439",NA,"2600 S  PECK                         AV","33.7206","-118.2916","1501",NA,NA,NA,NA
"628","222116012",2022-10-28,2020-08-12,"1","21","Topanga","2114","2","956","LETTERS, LEWD  -  TELEPHONE CALLS, LEWD","21","F","B","501","SINGLE FAMILY DWELLING","AO","Adult Other","956",NA,"7600    RUDNICK                      AV","34.2086","-118.6121",NA,NA,NA,NA,NA
"629","221607970",2021-12-28,2020-10-15,"1340","16","Foothill","1622","2","354","THEFT OF IDENTITY","32","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"10900    EL DORADO                    AV","34.2677","-118.4269",NA,NA,NA,NA,NA
"630","222007501",2022-03-11,2020-03-11,"1425","20","Olympic","2033","1","442","SHOPLIFTING - PETTY THEFT ($950 & UNDER)","-1","X","X","248","CELL PHONE STORE","IC","Invest Cont","442",NA,"3700    WILSHIRE                     BL","34.0617","-118.3066","1822 0344",NA,NA,NA,NA
"631","221411380",2022-05-24,2020-01-01,"2040","14","Pacific","1428","2","354","THEFT OF IDENTITY","31","F","H","602","BANK","IC","Invest Cont","354",NA,"3200    OVERLAND                     AV","34.0265","-118.4184","1822",NA,NA,NA,NA
"632","232017254",2023-10-18,2020-08-23,"1","20","Olympic","2023","2","354","THEFT OF IDENTITY","56","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"400 S  KINGSLEY                     DR","34.0672","-118.3028","1822 0100 0344 0929 0930 0928",NA,NA,NA,NA
"633","222115665",2022-10-20,2020-11-18,"1200","21","Topanga","2187","2","354","THEFT OF IDENTITY","38","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"21700    VENTURA                      BL","34.1683","-118.6007","1822 0917",NA,NA,NA,NA
"634","230604864",2023-01-23,2020-01-01,"1","6","Hollywood","659","1","121","RAPE, FORCIBLE","62","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","AO","Adult Other","121",NA,"1300 N  SERRANO                      AV","34.095","-118.307","1268 0361 0400 0500 1202 2033 0913 2021","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"635","221718329",2022-12-26,2020-06-01,"1200","17","Devonshire","1793","1","815","SEXUAL PENETRATION W/FOREIGN OBJECT","8","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","812","815","19000    BRYANT                       ST","34.2272","-118.5471","0500 0913 1801 1258 0522 0515 0551","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"636","221715853",2022-11-09,2020-08-15,"2359","17","Devonshire","1795","2","860","BATTERY WITH SEXUAL CONTACT","11","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","860",NA,"17900    ROSCOE                       BL","34.2248","-118.5151","1258 0522 0500 0360 0602 0913","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"637","221418374",2022-10-30,2020-10-30,"2025","14","Pacific","1458","2","624","BATTERY - SIMPLE ASSAULT","22","M","H","103","ALLEY","IC","Invest Cont","624",NA,"5000 S  SLAUSON                      AV","33.9943","-118.408","0400 0416","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"638","222111399",2022-07-07,2020-08-21,"1","21","Topanga","2148","2","901","VIOLATION OF RESTRAINING ORDER","26","F","H","501","SINGLE FAMILY DWELLING","AA","Adult Arrest","901",NA,"20200    HARTLAND                     ST","34.1947","-118.5737","2038 2000",NA,NA,NA,NA
"639","230307948",2023-02-28,2020-03-28,"745","3","Southwest","396","2","354","THEFT OF IDENTITY","23","M","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"900 W  41ST                         ST","34.0092","-118.29","0100 0930 1822",NA,NA,NA,NA
"640","220709413",2022-03-10,2020-01-20,"2359","7","Wilshire","743","1","121","RAPE, FORCIBLE","22","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","121",NA,"6000    WILSHIRE                     BL","34.0627","-118.3593","1206 0408 0513 0913 0448 0527 0444 2002 2000 1814","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"641","231109198",2023-05-20,2020-01-01,"1235","11","Northeast","1176","2","354","THEFT OF IDENTITY","27","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"2300    FERNLEAF                     ST","34.0875","-118.2319","0100 1822",NA,NA,NA,NA
"642","200905707",2020-02-08,2020-02-07,"2000","9","Van Nuys","939","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","AO","Adult Other","510",NA,"AETNA","34.1803","-118.4204",NA,NA,NA,"ATOLL",NA
"643","220910848",2022-06-27,2020-10-30,"1105","9","Van Nuys","909","2","354","THEFT OF IDENTITY","59","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"7500    WOODMAN                      PL","34.2071","-118.4298","1822",NA,NA,NA,NA
"644","230516031",2023-11-21,2020-11-21,"320","5","Harbor","505","2","626","INTIMATE PARTNER - SIMPLE ASSAULT","38","F","B","108","PARKING LOT","IC","Invest Cont","626",NA,"900    FRANCISCO                    ST","33.8498","-118.2929","0429 0432 0444 0913 1241 1243 1310 1813 2000","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"645","220221510",2022-12-08,2020-04-08,"1400","2","Rampart","261","2","354","THEFT OF IDENTITY","30","F","B","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"2600 W  7TH                          ST","34.059","-118.2824","0100 0935",NA,NA,NA,NA
"646","232104887",2023-01-24,2020-05-20,"1830","21","Topanga","2173","2","354","THEFT OF IDENTITY","22","M","O","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"23000    LEONORA                      DR","34.1658","-118.6273","0930 0928",NA,NA,NA,NA
"647","221216200",2022-07-11,2020-09-01,"1235","12","77th Street","1255","2","354","THEFT OF IDENTITY","65","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"7300 S  DENKER                       AV","33.9735","-118.3046","0929 0930",NA,NA,NA,NA
"648","231509430",2023-05-08,2020-09-20,"1005","15","N Hollywood","1595","2","354","THEFT OF IDENTITY","52","F","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"11600    VENTURA                      BL","34.1403","-118.3848","0930 0929",NA,NA,NA,NA
"649","220107460",2022-02-24,2020-01-15,"1","1","Central","192","2","354","THEFT OF IDENTITY","26","F","B","607","BANKING INSIDE MARKET-STORE *","IC","Invest Cont","354",NA,"1400 S  FLOWER                       ST","34.0388","-118.2677","0344 1822 0930 0929 0922 1239",NA,NA,NA,NA
"650","221809781",2022-04-26,2020-02-01,"1","18","Southeast","1827","2","354","THEFT OF IDENTITY","41","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"9300    CROESUS                      AV","33.9487","-118.2392","0100 1822 0928",NA,NA,NA,NA
"651","231407360",2023-03-22,2020-11-16,"2300","14","Pacific","1452","2","624","BATTERY - SIMPLE ASSAULT","32","M","W","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","624",NA,"100    CATAMARAN                    ST","33.9781","-118.4644","0416","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"652","210906739",2021-03-09,2020-11-16,"1200","9","Van Nuys","941","2","668","EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)","0",NA,NA,"203","OTHER BUSINESS","IC","Invest Cont","668",NA,"5800    VAN NUYS                     BL","34.1766","-118.4589",NA,NA,NA,NA,NA
"653","230604663",2023-01-17,2020-11-01,"1","6","Hollywood","659","2","860","BATTERY WITH SEXUAL CONTACT","22","M","W","203","OTHER BUSINESS","IC","Invest Cont","860",NA,"5400    FOUNTAIN                     AV","34.0966","-118.3049","1822 0500 0522","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"654","200215463",2020-09-26,2020-09-25,"1900","2","Rampart","237","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"1600 W  COURT                        ST","34.0668","-118.2627",NA,NA,NA,NA,NA
"655","231421914",2020-12-17,2020-12-17,"1315","14","Pacific","1424","2","354","THEFT OF IDENTITY","25","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"3000    INGLEWOOD                    BL","34.0215","-118.441","0377 0928",NA,NA,NA,NA
"656","230415586",2023-12-21,2020-10-01,"900","4","Hollenbeck","489","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","11","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","812","860","3000    WYNWOOD                      LN","34.0248","-118.2139",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"657","231511384",2023-06-23,2020-09-01,"1200","15","N Hollywood","1531","2","354","THEFT OF IDENTITY","29","F","W","203","OTHER BUSINESS","IC","Invest Cont","354",NA,"12500    BURBANK                      BL","34.1721","-118.4053","0929 1817",NA,NA,NA,NA
"658","220705301",2022-02-03,2020-07-14,"1705","7","Wilshire","755","2","354","THEFT OF IDENTITY","34","M","H","203","OTHER BUSINESS","IC","Invest Cont","354",NA,"5400    SAN VICENTE                  BL","34.0531","-118.3524","0929 1822",NA,NA,NA,NA
"659","231204292",2023-01-02,2020-01-08,"900","12","77th Street","1231","2","354","THEFT OF IDENTITY","21","M","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"4100 W  60TH                         ST","33.9853","-118.3464","0100 0922",NA,NA,NA,NA
"660","220314618",2022-08-03,2020-03-10,"1","3","Southwest","393","2","354","THEFT OF IDENTITY","71","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"4100    GARTHWAITE                   AV","34.0094","-118.3231","0929 1822 1202 0100",NA,NA,NA,NA
"661","221704906",2022-01-24,2020-10-17,"625","17","Devonshire","1762","2","354","THEFT OF IDENTITY","47","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"20500    LASSEN                       ST","34.25","-118.5798","1822 1501",NA,NA,NA,NA
"662","220615948",2022-09-13,2020-01-01,"1200","6","Hollywood","645","2","900","VIOLATION OF COURT ORDER","31","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","900",NA,"7000    LANEWOOD                     AV","34.0992","-118.3414","2038",NA,NA,NA,NA
"663","220505776",2022-02-14,2020-11-04,"1150","5","Harbor","511","2","354","THEFT OF IDENTITY","29","F","B","238","TELECOMMUNICATION FACILITY/LOCATION","IC","Invest Cont","354",NA,"1700    256TH                        ST","33.7915","-118.3077","0377 0928",NA,NA,NA,NA
"664","230116672",2023-07-17,2020-08-22,"1800","1","Central","132","1","121","RAPE, FORCIBLE","32","F","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","121",NA,"200 S  OLIVE                        ST","34.0535","-118.2491","0400 0527 0913","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"665","221809652",2022-04-22,2020-07-20,"630","18","Southeast","1822","2","354","THEFT OF IDENTITY","31","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"100 E  95TH                         ST","33.9501","-118.2739","1822 0100 1501",NA,NA,NA,NA
"666","230406446",2023-03-16,2020-03-15,"1620","4","Hollenbeck","454","2","354","THEFT OF IDENTITY","48","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"1800 E  4TH                          ST","34.0453","-118.2197",NA,NA,NA,NA,NA
"667","211209532",2021-04-01,2020-10-18,"1225","12","77th Street","1203","2","930","CRIMINAL THREATS - NO WEAPON DISPLAYED","48","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","930",NA,"1800 W  49TH                         ST","33.999","-118.3133",NA,"511","VERBAL THREAT",NA,NA
"668","230207636",2023-03-18,2020-01-01,"900","2","Rampart","238","2","354","THEFT OF IDENTITY","51","F","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"1300    ANGELINA                     ST","34.0648","-118.2559","0377",NA,NA,NA,NA
"669","221206083",2022-02-04,2020-01-25,"1","12","77th Street","1251","2","354","THEFT OF IDENTITY","70","F","B","101","STREET","IC","Invest Cont","354",NA,"3300 W  74TH                         ST","33.9727","-118.3299","0100 0928",NA,NA,NA,NA
"670","221811443",2022-05-26,2020-02-02,"2053","18","Southeast","1827","2","354","THEFT OF IDENTITY","36","F","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"10100    BEACH                        ST","33.945","-118.2413","0100 1822 0935",NA,NA,NA,NA
"671","220208285",2022-03-30,2020-06-30,"930","2","Rampart","269","2","354","THEFT OF IDENTITY","20","M","O","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"1500    CAMBRIA                      ST","34.0523","-118.2699","0100 0930",NA,NA,NA,NA
"672","231009710",2023-05-30,2020-01-04,"1935","10","West Valley","1025","2","354","THEFT OF IDENTITY","27","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"6800    NEWCASTLE                    AV","34.1948","-118.5253","1822 0929 1501",NA,NA,NA,NA
"673","220506283",2022-03-01,2020-01-01,"1200","5","Harbor","506","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"1500 W  220TH                        ST","33.828","-118.3038",NA,NA,NA,NA,NA
"674","220410114",2022-06-22,2020-01-01,"1220","4","Hollenbeck","479","2","354","THEFT OF IDENTITY","23","F","H","101","STREET","IC","Invest Cont","354",NA,"900    CALZONA                      ST","34.0243","-118.1931","0100",NA,NA,NA,NA
"675","222117263",2022-12-01,2020-01-01,"1100","21","Topanga","2137","2","354","THEFT OF IDENTITY","38","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"7300    VARIEL                       AV","34.2029","-118.5928","1822 0922",NA,NA,NA,NA
"676","220406802",2022-03-25,2020-03-24,"245","4","Hollenbeck","411","1","510","VEHICLE - STOLEN","0",NA,NA,"101","STREET","IC","Invest Cont","510",NA,"300    SAN FERNANDO                 RD","34.0768","-118.2228",NA,NA,NA,NA,NA
"677","221320934",2022-11-14,2020-04-27,"2300","13","Newton","1331","1","121","RAPE, FORCIBLE","53","F","H","101","STREET","IC","Invest Cont","121",NA,"MAIN                         ST","34.0225","-118.2702","0913 1814 1300 2000 0527","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)","29TH                         ST",NA
"678","221306072",2022-02-09,2020-08-05,"1240","13","Newton","1333","2","354","THEFT OF IDENTITY","20","M","B","750","CYBERSPACE","IC","Invest Cont","354",NA,"800 E  28TH                         ST","34.019","-118.2606","0100",NA,NA,NA,NA
"679","221614062",2022-11-07,2020-02-26,"1200","16","Foothill","1675","2","354","THEFT OF IDENTITY","48","F","H","504","OTHER RESIDENCE","IC","Invest Cont","354",NA,"8600    HERRICK                      AV","34.2273","-118.3686","1822",NA,NA,NA,NA
"680","221407828",2022-03-18,2020-08-19,"1800","14","Pacific","1479","1","330","BURGLARY FROM VEHICLE","60","M","H","101","STREET","IC","Invest Cont","330",NA,"5400 W  76TH                         ST","33.9678","-118.3742","1607",NA,NA,NA,NA
"681","220505521",2022-02-08,2020-10-01,"1","5","Harbor","518","2","653","CREDIT CARDS, FRAUD USE ($950.01 & OVER)","42","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","653",NA,"1400    BAYPOINT                     AV","33.7926","-118.2586","0344 1206",NA,NA,NA,NA
"682","230406805",2023-03-26,2020-02-10,"1400","4","Hollenbeck","462","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","20","F","H","222","LAUNDROMAT","IC","Invest Cont","440",NA,"2100    WHITTIER                     BL","34.0362","-118.2199","0344",NA,NA,NA,NA
"683","231210177",2023-04-14,2020-04-22,"1200","12","77th Street","1255","1","341","THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD","-2","M","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","341",NA,"7600    DALTON                       AV","33.9709","-118.3035","0344",NA,NA,NA,NA
"684","230304767",2023-01-17,2020-01-01,"900","3","Southwest","361","2","354","THEFT OF IDENTITY","72","M","H","502","MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","IC","Invest Cont","354",NA,"5000    COLISEUM                     ST","34.0183","-118.3536","0100",NA,NA,NA,NA
"685","221607048",2022-04-05,2020-12-01,"1500","16","Foothill","1658","2","354","THEFT OF IDENTITY","32","M","O","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"7000    SUNNYCREST                   TL","34.2539","-118.2843","1822 0377",NA,NA,NA,NA
"686","210505803",2021-02-15,2020-11-01,"1","5","Harbor","565","2","668","EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)","0","X","X","406","OTHER STORE","AA","Adult Arrest","668",NA,"800 S  GAFFEY                       ST","33.737","-118.2923","1803 0344",NA,NA,NA,NA
"687","231805325",2023-01-26,2020-01-01,"1200","18","Southeast","1834","2","812","CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER)","2","M","B","501","SINGLE FAMILY DWELLING","IC","Invest Cont","812","860","700 E  108TH                        ST","33.9383","-118.263","0913 0602 0552 0500 1257 0400","400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"688","221817884",2022-09-23,2020-06-22,"1220","18","Southeast","1829","2","354","THEFT OF IDENTITY","43","F","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"2100 E  CENTURY                      BL","33.9463","-118.235","0100 1822",NA,NA,NA,NA
"689","231604399",2023-01-12,2020-01-12,"850","16","Foothill","1621","2","354","THEFT OF IDENTITY","21","M","H","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"13700    JUDD                         ST","34.2632","-118.431","0928 1822",NA,NA,NA,NA
"690","221915337",2022-10-05,2020-07-08,"600","19","Mission","1921","1","121","RAPE, FORCIBLE","38","F","H","505","MOTEL","AO","Adult Other","121",NA,"12700    ENCINITAS                    AV","34.3008","-118.4749",NA,"400","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",NA,NA
"691","221004960",2022-01-26,2020-11-01,"1300","10","West Valley","1091","2","810","SEX,UNLAWFUL(INC MUTUAL CONSENT, PENETRATION W/ FRGN OBJ","14","F","W","501","SINGLE FAMILY DWELLING","JA","Juv Arrest","810",NA,"4500    CONCHITA                     WY","34.1521","-118.5594","0913 0522",NA,NA,NA,NA
"692","231510763",2023-06-08,2020-04-01,"2005","15","N Hollywood","1506","2","354","THEFT OF IDENTITY","44","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"11000    VALERIO                      ST","34.2048","-118.3703","0100 0928 1822",NA,NA,NA,NA
"693","231106617",2023-03-09,2020-08-06,"845","11","Northeast","1147","2","354","THEFT OF IDENTITY","58","F","W","501","SINGLE FAMILY DWELLING","IC","Invest Cont","354",NA,"3400    SCARBORO                     ST","34.1036","-118.2267","1822 0930",NA,NA,NA,NA
"694","221420690",2022-11-16,2020-11-14,"1730","14","Pacific","1433","1","440","THEFT PLAIN - PETTY ($950 & UNDER)","52","M","W","119","PORCH, RESIDENTIAL","IC","Invest Cont","440",NA,"1100    VENICE                       BL","33.9947","-118.4517","0394",NA,NA,NA,NA
